Date,Open,High,Low,Close,Volume
2017-03-27,94.7154,95.032,94.4496,94.6761,4152024.5422466
2017-03-28,94.6575,95.4427,94.5055,95.1751,4660834.6735478
2017-03-29,94.8575,95.2516,94.7801,95.1664,3170437.4021858
2017-03-30,95.032,95.2614,94.8085,94.9556,2486145.7090943
2017-03-31,95.0516,95.1948,94.6761,94.7055,4423544.4485645
2017-04-03,94.7712,95.0987,94.3545,94.7055,4237765.5230924
2017-04-04,94.7987,94.9653,94.4958,94.8673,2788845.3594103
2017-04-05,94.8379,95.2898,94.5536,94.7624,3532309.9170073
2017-04-06,94.9045,95.0222,94.3174,94.4595,3223922.4905753
2017-04-07,94.5633,94.7801,94.336,94.4781,3307406.109774
2017-04-10,94.5633,94.9262,94.3085,94.8281,3394394.6067944
2017-04-11,94.5733,94.8673,94.2506,94.5918,3581294.5627455
2017-04-12,94.8477,96.3055,94.734,96.1692,7395635.9593981
2017-04-13,95.8614,95.9662,95.3457,95.3751,3831035.4683729
2017-04-17,95.4232,95.927,95.3751,95.927,3445447.9056823
2017-04-18,96.025,96.9947,95.9859,96.7211,5403872.8519452
2017-04-19,96.8369,96.8957,96.0634,96.1692,3589230.5200952
2017-04-20,96.1005,96.4898,95.9761,96.1594,3512190.5310478
2017-04-21,96.1202,96.325,95.8809,96.0153,4589850.6971978
2017-04-24,96.7888,96.8858,96.431,96.7505,3785410.8539341
2017-04-25,96.6722,96.9653,96.4986,96.6438,4302932.1774931
2017-04-26,94.6017,96.3055,94.2506,95.9368,6311801.4552227
2017-04-27,95.7369,96.025,95.232,95.3379,4838922.452694
2017-04-28,95.079,96.0153,94.9653,95.8909,5755727.4956702
2017-05-01,95.5957,95.7467,95.0143,95.0222,4813285.6382893
2017-05-02,95.4329,95.5663,94.8575,95.032,3619476.9220658
2017-05-03,95.128,95.4045,94.5633,94.6379,3948568.2207759
2017-05-04,94.9456,95.6584,94.6575,95.6212,4121598.612192
2017-05-05,95.6781,95.8909,95.4232,95.832,3598560.8802336
2017-05-08,95.8222,96.0153,95.4623,95.832,3658948.6194438
2017-05-09,95.8516,95.9956,95.2614,95.4143,3199358.764491
2017-05-10,95.3947,95.5467,95.2025,95.5183,2551906.0302274
2017-05-11,95.3379,95.7271,95.2516,95.6781,2690200.7975269
2017-05-12,95.5957,95.9093,95.4143,95.5859,2815816.3938939
2017-05-15,95.5761,96.4986,95.4526,96.4604,3839623.2350729
2017-05-16,96.5565,97.0535,96.1594,96.3153,2887003.3593842
2017-05-17,96.0447,96.731,95.927,96.2859,3543280.511004
2017-05-18,96.3055,96.7211,95.9006,96.5271,4063362.149852
2017-05-19,96.6535,96.9054,96.035,96.2348,6787585.5593892
2017-05-22,96.2348,97.3554,96.2348,97.0829,3926839.2023362
2017-05-23,97.0927,97.7309,97.0927,97.3947,3852794.0681447
2017-05-24,97.6329,98.476,97.4427,98.2211,3379802.8497396
2017-05-25,98.5054,99.6126,98.3093,99.4755,3998854.4451232
2017-05-26,99.2409,99.8969,99.2014,99.8094,3648431.9458866
2017-05-30,99.6524,99.9953,99.4467,99.8969,3812747.0648611
2017-05-31,99.6325,100.515,99.6027,99.6027,6149909.9653823
2017-06-01,99.5351,99.9267,98.9369,99.9267,5166370.457408
2017-06-02,100.123,100.309,99.7408,100.289,3709007.3735482
2017-06-05,100.064,100.545,99.7498,100.456,3484167.8292087
2017-06-06,100.388,100.515,100.123,100.309,3101271.1476863
2017-06-07,99.868,100.221,99.555,99.7498,4319118.2663394
2017-06-08,99.5938,99.7796,98.5249,98.7798,4612936.376727
2017-06-09,98.5838,98.9763,98.3093,98.8292,3747020.4052437
2017-06-12,99.0642,99.3781,98.8094,99.0642,4097224.614651
2017-06-13,98.4172,99.3485,98.4172,99.1332,3239247.6606552
2017-06-14,99.6325,100.613,99.5639,100.044,4220547.147763
2017-06-15,99.711,100.142,99.2893,99.9068,3957219.2303237
2017-06-16,100.044,100.074,99.1234,99.5938,6048013.4970681
2017-06-19,99.7309,99.9764,99.0642,99.9764,2853503.0108912
2017-06-20,99.9764,100.672,99.878,100.525,4345391.5894055
2017-06-21,100.388,100.76,99.9366,100.094,4420018.1497781
2017-06-22,100.015,100.084,98.9269,98.9951,3603464.2410279
2017-06-23,99.0444,100.044,98.9565,99.6723,3929558.6447904
2017-06-26,100.094,100.427,99.7597,99.8193,3173204.7867989
2017-06-27,99.9366,100.054,98.8292,98.8292,3384065.6216887
2017-06-28,99.2991,99.6027,99.0345,99.1816,3649597.8583867
2017-06-29,98.9467,99.0345,97.9171,98.1426,4075813.8505419
2017-06-30,98.4661,98.9665,98.2504,98.4269,3887506.2312049
2017-07-03,98.4858,98.8875,98.2897,98.3878,2640941.759433
2017-07-05,98.4367,98.4858,97.9074,98.2504,4719995.2975021
2017-07-06,97.9858,98.3681,97.878,98.0937,4701497.7845743
2017-07-07,98.3584,98.5838,97.8583,98.4466,4511726.399325
2017-07-10,98.8094,98.8875,97.3358,97.3947,6768670.8476753
2017-07-11,96.6054,97.1408,95.6682,96.927,7468701.849495
2017-07-12,97.6035,97.9955,97.3947,97.7994,4558567.9285605
2017-07-13,97.976,98.0249,97.0829,97.1799,3624782.1809572
2017-07-14,97.3847,98.0937,97.375,97.9564,3468854.89968
2017-07-17,97.9662,98.123,97.8681,97.9564,2911364.0963282
2017-07-18,97.878,98.1132,97.5015,98.0152,3161657.8668506
2017-07-19,98.0152,98.2995,97.7112,98.2897,2968747.8002692
2017-07-20,98.2897,98.9269,98.0937,98.4466,4107283.2875847
2017-07-21,98.6916,99.4179,98.3289,99.388,4076235.1295117
2017-07-24,99.2893,99.4179,98.9565,98.9763,4312673.6161421
2017-07-25,99.388,99.5152,98.9861,99.2409,3608056.487813
2017-07-26,99.1234,100.094,98.9951,99.8879,3869338.1931131
2017-07-27,100.015,100.613,99.3781,100.015,3392278.0114859
2017-07-28,99.9953,100.132,99.0345,99.3682,3721734.4866397
2017-07-31,99.2991,99.5938,99.0148,99.3682,3635712.9931627
2017-08-01,99.4367,99.5152,98.7897,98.8094,3376266.350494
2017-08-02,98.6524,98.8677,98.1035,98.5446,3073070.957855
2017-08-03,98.6524,99.4079,98.6034,99.1234,3503724.1498137
2017-08-04,99.2211,99.2793,98.7502,99.1718,3432703.4518101
2017-08-07,99.2409,99.9167,99.1816,99.6723,3006970.9614266
2017-08-08,99.5351,99.6623,99.1718,99.4556,2822630.3007185
2017-08-09,99.2793,99.4467,98.8489,99.388,2949402.629172
2017-08-10,99.152,99.5739,98.9565,99.1816,2543655.8987308
2017-08-11,99.4954,99.9466,99.152,99.2893,3238062.3672824
2017-08-14,100.035,100.711,99.7309,100.427,3741466.255145
2017-08-15,100.456,101.563,100.427,101.407,3222250.6352931
2017-08-16,101.398,101.72,101.289,101.525,2785370.0629206
2017-08-17,101.436,101.74,100.77,100.908,3514098.0169404
2017-08-18,100.809,100.926,100.074,100.251,4431068.3073576
2017-08-21,100.408,100.946,100.191,100.779,2486849.5407873
2017-08-22,100.77,101.172,100.279,100.495,2714590.0957569
2017-08-23,100.476,100.652,99.9267,99.9764,3070802.3757026
2017-08-24,99.9466,99.9863,98.9072,99.0543,5585021.7889327
2017-08-25,99.4854,99.6226,98.7113,98.7404,4039860.2915827
2017-08-28,98.9665,99.1234,98.0643,98.476,3440621.048333
2017-08-29,98.4858,98.9565,98.4466,98.7304,2755238.9261403
2017-08-30,98.8292,99.0642,98.6426,98.8489,2902288.7476728
2017-08-31,98.9269,99.4079,98.6622,99.3089,5487073.9184208
2017-09-01,99.0247,99.6325,98.8489,99.4079,3019813.3397084
2017-09-05,99.5053,99.6126,99.0543,99.4367,3159152.6340421
2017-09-06,99.7021,99.9764,99.2409,99.868,2963077.3649341
2017-09-07,100.132,100.652,99.9068,100.408,3056970.552867
2017-09-08,99.9167,99.9863,98.3289,98.7404,5613196.4776158
2017-09-11,98.7798,99.4556,98.5054,99.2893,3784230.6607909
2017-09-12,99.2893,99.5053,98.5936,98.7113,3495378.1339994
2017-09-13,98.6034,98.8677,97.8289,98.2113,5990322.7593018
2017-09-14,98.2014,98.3093,97.6132,97.9955,4027658.5021462
2017-09-15,98.4858,98.7014,97.9368,98.5838,6442504.0206517
2017-09-18,98.8677,98.9171,98.4269,98.7113,2844349.1186989
2017-09-19,98.7601,98.8193,98.1329,98.2504,2992218.0371146
2017-09-20,98.1132,98.4073,96.7408,97.4917,4729787.7384476
2017-09-21,97.1702,97.7015,96.6054,96.7888,4184362.0383774
2017-09-22,96.6153,96.8564,95.9564,95.9956,4243193.1874956
2017-09-25,96.1692,96.2545,95.63,96.081,4526333.4570688
2017-09-26,96.325,96.3917,95.9006,95.9564,3441537.0495798
2017-09-27,95.8909,96.025,94.7241,95.3457,4678963.9498942
2017-09-28,95.5957,96.7408,95.4232,95.8222,13491443.708602
2017-09-29,96.0153,96.1594,95.4427,95.6388,5964442.1539194
2017-10-02,94.336,94.8575,93.5281,93.6497,9668971.5258269
2017-10-03,93.9036,94.1007,93.4752,93.6595,7057878.3504511
2017-10-04,91.7861,94.5633,91.1381,93.8458,10553200.381925
2017-10-05,94.1095,95.2516,94.0066,94.7987,6604498.5351312
2017-10-06,94.5733,94.9653,94.3458,94.7624,3775146.131722
2017-10-09,94.3928,94.7888,94.2311,94.4222,2304336.802389
2017-10-10,94.6673,95.1183,94.6673,95.0693,3532413.9616923
2017-10-11,95.1751,95.7829,95.0594,95.7075,4719770.8873971
2017-10-12,95.7075,96.576,95.5957,96.5172,3915733.9622763
2017-10-13,96.7408,96.9564,96.2956,96.6622,3600738.678298
2017-10-16,96.9172,97.5407,96.7113,97.4819,3117777.5309552
2017-10-17,97.1799,97.4721,95.832,96.3055,4455821.7619853
2017-10-18,96.0908,96.5084,95.9467,96.0908,3017987.4574904
2017-10-19,95.8123,96.7888,95.7928,96.6917,2909720.802332
2017-10-20,96.9849,96.9947,95.5957,95.8025,4304788.6610891
2017-10-23,95.8222,96.5172,95.6123,95.8614,2636869.7360731
2017-10-24,95.9859,96.0153,94.6673,95.0418,3867751.0016431
2017-10-25,94.7801,94.8575,93.7066,94.4781,4470490.0224849
2017-10-26,94.9653,95.4712,94.7712,95.0222,3338028.9086934
2017-10-27,94.7712,95.1378,94.3545,94.9262,3895227.9789087
2017-10-30,94.6212,94.734,93.8653,94.1007,2570393.3426959
2017-10-31,94.6291,95.0594,94.3732,94.6212,5102471.7201004
2017-11-01,94.2037,94.9751,94.0643,94.5349,3288455.6964525
2017-11-02,94.336,94.582,94.0066,94.4595,2528116.5190054
2017-11-03,94.5448,94.9653,94.4125,94.6114,2010538.072874
2017-11-06,94.3928,94.4125,93.7066,93.7723,3881899.0387176
2017-11-07,93.6791,94.8182,93.6791,94.8182,4523036.6686172
2017-11-08,94.8948,96.1692,94.8379,96.13,4292630.7336276
2017-11-09,95.5761,96.5084,95.2811,95.6781,3328620.0050182
2017-11-10,95.6487,96.9466,95.5379,96.7505,4310064.3386485
2017-11-13,96.7113,97.9955,96.6722,97.8681,3717539.0377221
2017-11-14,97.6035,99.721,97.5015,99.3385,5824265.4018756
2017-11-15,99.2507,99.4954,98.7304,98.7996,4496935.7333136
2017-11-16,99.0345,99.398,98.672,98.9171,3516594.0693355
2017-11-17,98.476,98.8391,98.2897,98.4269,3083268.3570355
2017-11-20,98.4955,99.4179,98.4563,98.6426,3996477.7381021
2017-11-21,98.7113,99.8482,98.6916,99.6027,3700616.475713
2017-11-22,99.3485,99.555,98.0643,98.7798,4184398.760031
2017-11-24,99.2507,99.8193,99.0642,99.4656,1378337.0653832
2017-11-27,99.555,99.9167,99.2606,99.4179,3284310.2297855
2017-11-28,99.7796,100.279,98.9665,100.241,4194887.8923479
2017-11-29,100.289,100.741,99.8094,100.289,3815161.5135817
2017-11-30,100.692,101.319,100.319,100.692,6926839.1698646
2017-12-01,100.672,100.985,99.4556,100.926,5734926.7190283
2017-12-04,101.123,102.142,100.779,101.535,5087148.5901125
2017-12-05,101.643,101.927,101.299,101.613,3696142.554256
2017-12-06,101.829,102.77,101.653,102.76,3706528.6619339
2017-12-07,102.446,102.535,100.721,100.888,6258005.252824
