Date,Open,High,Low,Close,Volume
2016-11-03,51.4028,51.8081,51.4028,51.5845,10710266.84178
2016-11-04,51.5845,51.6693,51.271,51.4477,9502533.522234
2016-11-07,51.6693,52.9681,51.4936,52.9681,45342520.973048
2016-11-08,53.2845,53.2845,52.7924,52.9261,43250156.086761
2016-11-09,53.1957,53.2386,50.689,51.9399,64411589.896615
2016-11-10,53.5511,53.7318,53.2386,53.7318,97990169.605372
2016-11-11,54.179,54.761,54.0911,54.761,98616736.09112
2016-11-14,54.4485,55.2551,54.0023,54.3127,47697174.256952
2016-11-15,55.2112,55.343,54.718,55.1633,38706868.135426
2016-11-16,55.5236,55.5236,54.718,55.0315,29213954.278637
2016-11-17,54.179,54.4485,53.8655,54.0911,27315653.59598
2016-11-18,54.2698,54.718,54.0462,54.718,24217383.043449
2016-11-21,54.5813,54.9417,54.2698,54.4485,18376609.282207
2016-11-22,54.5384,55.301,54.5384,55.2551,25429932.706998
2016-11-23,55.2551,55.343,54.8957,55.0315,14391786.836093
2016-11-24,54.9866,55.2112,54.718,55.0315,17308783.343112
2016-11-25,55.1193,55.343,55.0315,55.1633,15249189.230061
2016-11-28,55.2551,55.4777,55.0754,55.0754,20630437.893913
2016-11-29,54.4026,54.5813,54.2698,54.2698,24949232.925844
2016-11-30,54.6282,54.8059,54.4026,54.6721,17804510.157625
2016-12-01,55.0315,55.0315,54.4934,54.761,22963957.565205
2016-12-02,54.4934,54.8957,54.3597,54.761,57506051.499788
2016-12-05,54.8059,54.8957,54.4934,54.8957,28718968.74835
2016-12-06,55.5236,56.7775,55.4328,56.7775,62981757.80537
2016-12-07,57.7618,58.746,57.7618,58.6582,95015351.926929
2016-12-08,59.6874,60.2255,57.9414,58.5214,92577041.712826
2016-12-09,58.8369,58.9267,58.4775,58.8828,39865285.017446
2016-12-12,59.0146,59.2841,57.5391,57.8516,48238612.263137
2016-12-13,57.4034,57.6689,56.9572,57.2247,29987747.825708
2016-12-14,58.1211,58.4775,57.6689,57.8077,36388816.261087
2016-12-15,57.6689,57.7618,56.8673,57.3135,40364064.11985
2016-12-16,57.2247,57.628,57.044,57.2706,27497870.274542
2016-12-19,57.4922,57.5391,56.5978,57.0909,23600286.964566
2016-12-20,56.462,56.7325,55.5236,55.9709,34380360.74233
2016-12-21,55.9709,56.7325,55.7922,56.5079,18626761.654948
2016-12-22,56.5079,56.5079,55.7013,56.0158,17192741.307821
2016-12-23,55.6135,55.9259,55.5236,55.7013,17016136.351203
2016-12-28,55.343,55.6554,54.9417,55.4777,22018126.97513
2016-12-29,54.8957,55.7013,54.8957,55.4777,20210340.101769
2016-12-30,55.301,56.0607,55.301,55.7453,17569400.846011
2017-01-03,55.7453,56.5519,55.7013,56.4181,12652868.272607
2017-01-04,56.8224,56.8224,56.3722,56.8224,14992746.960482
2017-01-05,57.1348,57.2706,56.9132,57.2247,13940697.352857
2017-01-06,57.2247,57.2247,56.7325,57.0909,15992584.11342
2017-01-09,56.9572,57.1788,56.6886,57.044,11724643.182918
2017-01-10,56.5079,56.8673,56.462,56.7325,24391502.694437
2017-01-11,56.6417,57.4922,56.6417,57.1788,23482883.570811
2017-01-12,57.3135,57.3135,56.9572,57.2706,14580146.156383
2017-01-13,57.044,57.4034,57.0011,57.3135,11215307.79243
