Date,Open,High,Low,Close,Volume,SMA_5,SMA_20,EMA_10,MOM_3,MOM_10,RSI_14,MACD,MACD_Signal,BB_Lower,BB_Upper,OBV
2016-06-17,22.1108,22.1185,21.8101,21.8171,238645835,22.190720000000002,22.470845000000004,22.30455319183336,-0.48770000000000024,-0.5922000000000018,50.780364957171734,0.23336983298545277,0.4150664230713146,21.793605549304047,23.14808445069596,61560546.0
2016-06-20,21.9686,22.0989,21.7491,21.7659,146188870,22.088660000000004,22.469475000000003,22.206616247863657,-0.46499999999999986,-0.8070000000000022,49.82181524517724,0.17227482721408904,0.3665081038998695,21.786378992645858,23.152571007354148,-84628324.0
2016-06-21,21.7282,22.0486,21.6672,21.9481,139523612,22.017320000000005,22.46351,22.159613293706627,-0.37650000000000006,-0.714500000000001,53.20685776309143,0.13697959674120241,0.3206024024681361,21.763750387441206,23.163269612558793,54895288.0
2016-06-22,22.0258,22.1738,21.822,21.8703,114385321,21.9452,22.43681,22.107010876669058,0.05320000000000036,-0.7715999999999994,51.60595516208117,0.10155934954175194,0.27679379188285924,21.688473433727133,23.18514656627287,-59490033.0
2016-06-23,21.955,22.0347,21.7992,21.9915,133532768,21.87858,22.39675,22.086008899092864,0.22560000000000002,-0.8130000000000024,53.93142027345958,0.08231944817987724,0.23789892314226285,21.642871130768548,23.150628869231454,74042735.0
2016-06-24,21.2611,21.6622,21.204,21.3735,276551502,21.789859999999997,22.316489999999998,21.956461826530525,-0.5746000000000002,-1.2455999999999996,42.671683835270535,0.017008192717671733,0.19372077705734464,21.485621739114208,23.147358260885788,-202508767.0
2016-06-27,21.2819,21.2917,20.9399,21.065,193587965,21.64968,22.221469999999997,21.79437785807043,-0.805299999999999,-1.211199999999998,38.36562444617797,-0.0589651064930905,0.14318360034725763,21.27626694835336,23.166673051646633,-396096732.0
2016-06-28,21.2591,21.4334,21.0878,21.4181,168367817,21.54368,22.149739999999998,21.725963702057623,-0.5733999999999995,-0.8867000000000012,45.183914689595845,-0.08964885822240021,0.09661710863332607,21.188628797933944,23.11085120206605,-227728915.0
2016-06-29,21.5045,21.6377,21.4266,21.6051,140187704,21.49064,22.103325,21.70398848350169,0.23160000000000025,-0.6257999999999981,48.43716756569233,-0.09774981632117274,0.0577437236424263,21.130635757960718,23.076014242039285,-87541211.0
2016-06-30,21.614,21.9177,21.5814,21.879,147675411,21.468140000000002,22.07902,21.735808759228654,0.8140000000000001,-0.4455999999999989,52.851014485325535,-0.08113319014418607,0.02996834088510383,21.109584829452352,23.048455170547648,60134200.0
2016-07-01,21.8534,22.0753,21.8171,21.9432,108954376,21.582080000000005,22.055715,21.773516257550714,0.5251000000000019,0.126100000000001,53.84824689148884,-0.0620685036506039,0.011560971977962286,21.09736429554111,23.01406570445889,169088576.0
2016-07-05,21.8309,21.8329,21.6179,21.7521,118553691,21.719500000000004,22.014675,21.76962239254149,0.14699999999999847,-0.013799999999999812,50.429115992061206,-0.0616688945328292,-0.0030850013241960107,21.079560320007833,22.94978967999217,50534885.0
2016-07-06,21.6495,21.8919,21.5973,21.8623,128129898,21.80834,21.97466,21.78647286662485,-0.01670000000000016,-0.08579999999999899,52.30964611716185,-0.0518621478504393,-0.01284043062944467,21.089106377385125,22.860213622614875,178664783.0
2016-07-07,21.9007,22.083,21.884,21.955,103662941,21.878320000000002,21.940315000000002,21.81711416360215,0.011799999999997368,0.084699999999998,53.89414710551754,-0.03619290588731161,-0.017510925681018058,21.11231035909004,22.768319640909965,282327724.0
2016-07-08,22.0811,22.1738,21.9796,22.1255,116025323,21.92762,21.906365,21.873184315674482,0.3734000000000002,0.13400000000000034,56.741016921465636,-0.009902839894689208,-0.01598930852375229,21.17785011188134,22.63487988811866,398353047.0
2016-07-11,22.1403,22.3481,22.1383,22.1946,99022772,21.977899999999998,21.88514,21.931623531006395,0.33230000000000004,0.8211000000000013,57.87622934299867,0.016319893745052383,-0.009527468069991354,21.222281048900562,22.547998951099437,497375819.0
2016-07-12,22.2378,22.3601,22.226,22.295,94846051,22.086479999999998,21.886080000000003,21.997691979914322,0.3400000000000034,1.2300000000000004,59.53769657325133,0.044687905642341264,0.0013156066724751697,21.220837017561085,22.551322982438922,592221870.0
2016-07-13,22.293,22.3531,22.1619,22.1688,95317924,22.147779999999997,21.879280000000005,22.02880252902081,0.043300000000002115,0.7507000000000019,56.51999043993098,0.05633705564001801,0.012319896465983738,21.229456796189503,22.529103203810507,496903946.0
2016-07-14,22.2881,22.6528,22.2714,22.6044,153441387,22.277659999999997,21.897955000000003,22.13345661465339,0.40979999999999706,0.9992999999999981,63.41321417552507,0.09957058278190445,0.029770033729167884,21.186992611550735,22.60891738844927,650345333.0
2016-07-15,22.6369,22.7258,22.5423,22.6044,129076180,22.373440000000002,21.911945000000003,22.219082684716412,0.30939999999999657,0.7253999999999969,63.41321417552508,0.1323082968357241,0.05027768635047913,21.156042626813168,22.667847373186838,650345333.0
2016-07-18,22.5868,22.9147,22.5659,22.8458,156313323,22.50368,21.963380000000004,22.333031287495245,0.6769999999999996,0.9025999999999996,66.79647653865618,0.17570669620170065,0.07536348832072343,21.10201348567523,22.82474651432478,806658656.0
2016-07-19,22.7848,22.8855,22.7346,22.8557,96558283,22.61582,22.017870000000006,22.42806196249611,0.2513000000000005,1.1036000000000001,66.93153074758334,0.20849567922402912,0.10198992650138458,21.07507162092898,22.96066837907103,903216939.0
2016-07-20,22.8855,22.9905,22.8233,22.8755,107751439,22.75716,22.064240000000005,22.50941433295136,0.27110000000000056,1.0131999999999977,67.2187176102064,0.2333885214298519,0.12826964548707806,21.04755969026123,23.08092030973878,1010968378.0
2016-07-21,22.8458,23.1169,22.6861,22.7551,131718382,22.787300000000002,22.10848,22.554084454232928,-0.09070000000000178,0.8001000000000005,63.601585274542735,0.24062720382552527,0.1507411571547675,21.051143145644236,23.165816854355764,879249996.0
2016-07-22,22.7158,22.7258,22.5,22.5789,112795321,22.7822,22.137850000000004,22.558596371645123,-0.27679999999999794,0.453400000000002,58.629332217688194,0.22950050537398425,0.16649302679861086,21.06172884364358,23.21397115635643,766454675.0
2016-07-25,22.4852,22.6191,22.1808,22.2762,166369050,22.66828,22.182985000000006,22.507251576800552,-0.5992999999999995,0.08159999999999812,51.22093909775241,0.1940206076655251,0.1719985429719937,21.16785307022827,23.198116929771743,600085625.0
