Date,Open,High,Low,Close,Volume,SMA_5,SMA_20,EMA_10,MOM_3,MOM_10,RSI_14,MACD,MACD_Signal,BB_Lower,BB_Upper,OBV
2016-06-17,-1.3078548450499439,-1.3123328174865128,-1.3090985426685708,21.8171,2.230197163742916,-1.3051952615496274,-1.2923671230465135,-1.3011425144972755,-0.21821441802348596,-0.23035825011525496,-0.40864554906106726,-0.14310447690156594,-0.05788939866330652,-1.2722648107392678,-1.307517298213328,-2.782587977448329
2016-06-20,-1.3103632044979125,-1.3126749599447893,-1.3101854729482765,21.7659,0.6134731714694973,-1.3069958053460902,-1.2923913307487849,-1.3028720109185141,-0.21141106536323162,-0.2667732236843523,-0.4821986539868747,-0.1729600755232003,-0.08321269764852775,-1.2723997510600198,-1.3074422292226202,-2.8526465939351975
2016-06-21,-1.314603778416982,-1.313553009212714,-1.3116448104877503,21.9481,0.4969229199736545,-1.3082543865183383,-1.292496731437871,-1.3037020494893254,-0.18488698120320973,-0.2510917290142334,-0.2224516795911513,-0.1902079703544092,-0.10715264907842992,-1.2728222913359655,-1.3072632203398882,-2.7857821929450903
2016-06-22,-1.309354216027984,-1.311367486979232,-1.308886502171382,21.8703,0.05734891725302709,-1.3095267284603422,-1.2929685165843248,-1.3046309705718857,-0.056102812123419346,-0.26077187329167933,-0.34529492445854093,-0.2075169577276705,-0.1299989617784475,-1.274227925687134,-1.3068971755175003,-2.8405994805790007
2016-06-23,-1.310603103854399,-1.3137956510581243,-1.3092927646365837,21.9915,0.3921656285271176,-1.3107020393335576,-1.2936763710025618,-1.3050018504828234,-0.004433296765365356,-0.2677904017170087,-0.1668532878921704,-0.21691901547899667,-0.15028274439109318,-1.2750794500962437,-1.3074747250450944,-2.776606093245601
2016-06-24,-1.3228432629327782,-1.320298103390169,-1.3198983532018436,21.3735,2.8930244724483964,-1.312267238683177,-1.2950945536188303,-1.3072895591788165,-0.24425897071846797,-0.3411289378715309,-1.0308549826522795,-0.248834989688931,-0.17332177088563136,-1.278015742489919,-1.307529448809044,-2.9091388614206712
2016-06-27,-1.3224763580346226,-1.3267656432264714,-1.3246042267570939,21.065,1.4423047700250744,-1.3147402959964063,-1.296773543304824,-1.3101518461976827,-0.31340141383391473,-0.3352971171509676,-1.3612750267036866,-0.2859612375476554,-0.1996770496006958,-1.2819249905526509,-1.3072062740541897,-3.001912716204612
2016-06-28,-1.3228785422499085,-1.3242920929031134,-1.321968866292037,21.4181,1.0012993967653478,-1.3166103493221468,-1.2980410020522068,-1.3113599912876788,-0.2438993221196878,-0.2802847385514706,-0.8380821120188344,-0.3009556182547202,-0.22396160500718026,-1.2835614435256326,-1.3081402843045267,-2.921225203400564
2016-06-29,-1.318549770038013,-1.320725781463015,-1.3159319486073764,21.6051,0.5085353871304213,-1.3175460816655171,-1.2988611484032424,-1.3117480579386065,-0.002635053771465493,-0.23605444709812987,-0.5884478498084628,-0.30491435351293006,-0.24423418378439313,-1.2846443381579615,-1.3087231757350335,-2.8540425472194837
2016-06-30,-1.3166182274251257,-1.315838032059062,-1.3131736402910084,21.879,0.639467173113377,-1.3179430269469241,-1.2992906142453606,-1.3111861346156812,0.1719143995030745,-0.20550520018401766,-0.24975686535162472,-0.2967942246198678,-0.2587191234197472,-1.2850374187327644,-1.3091842936567142,-2.7832715303576
